time	price	quantity	board	source	buyer	seller	initiator
20141013T191629	442.93	100		Auto trade			
20141013T191632	442.88	100		Auto trade			
20141013T191634	442.63	100		Auto trade			
20141013T191634	442.62	100		Auto trade			
20141013T191634	442.63	100		Auto trade			
20141013T191634	442.78	100		Auto trade			
20141013T191634	442.92	200		Auto trade			
20141013T191634	442.95	100		Auto trade			
20141013T191634	442.97	100		Auto trade			
20141013T191634	442.935	100		Auto trade			
20141013T191634	442.83	800		Auto trade			
20141013T191640	442.9699	200		Auto trade			
20141013T191641	442.97	100		Auto trade			
20141013T191647	442.97	100		Auto trade			
20141013T191648	443.055	100		Auto trade			
20141013T191650	443.09	100		Auto trade			
20141013T191650	443.1	100		Auto trade			
20141013T191656	443.47	100		Auto trade			
20141013T191659	442.9	200		Auto trade			
20141013T191709	443.165	100		Auto trade			
20141013T191722	442.99	100		Auto trade			
20141013T191722	442.94	100		Auto trade			
20141013T191722	442.93	100		Auto trade			
20141013T191722	443.02	100		Auto trade			
20141013T191722	442.93	100		Auto trade			
20141013T191722	443.02	100		Auto trade			
20141013T191726	442.9	200		Auto trade			
20141013T191726	442.89	100		Auto trade			
20141013T191730	442.92	100		Auto trade			
20141013T191733	443.05	200		Auto trade			
20141013T191733	443.18	700		Auto trade			
20141013T191742	443.1299	100		Auto trade			
20141013T191800	442.92	100		Auto trade			
20141013T191826	442.74	300		Auto trade			
20141013T191826	442.754	200		Auto trade			
20141013T191826	442.746	100		Auto trade			
20141013T191826	442.78	100		Auto trade			
20141013T191826	442.76	100		Auto trade			
20141013T191826	442.74	100		Auto trade			
20141013T191831	442.885	100		Auto trade			
20141013T191831	442.78	100		Auto trade			
20141013T191831	442.77	400		Auto trade			
20141013T191831	442.885	100		Auto trade			
20141013T191833	442.9875	100		Auto trade			
20141013T191835	442.985	100		Auto trade			
20141013T191836	443.03	100		Auto trade			
20141013T191838	443.14	100		Auto trade			
20141013T191838	443.12	100		Auto trade			
20141013T191840	443.19	100		Auto trade			
20141013T191840	443.13	100		Auto trade			
20141013T191901	443.32	100		Auto trade			
20141013T191901	443.29	100		Auto trade			
20141013T191901	443.3	100		Auto trade			
20141013T191901	443.32	100		Auto trade			
20141013T191902	443.31	100		Auto trade			
20141013T191906	443.4632	100		Auto trade			
20141013T191915	443.25	100		Auto trade			
20141013T191915	443.2	400		Auto trade			
20141013T191926	443.319	225		Auto trade			
20141013T191958	443.68	100		Auto trade			
20141013T191958	443.54	100		Auto trade			
20141013T191958	443.66	100		Auto trade			
20141013T191958	443.54	100		Auto trade			
20141013T191958	443.51	100		Auto trade			
20141013T192056	443.67	100		Auto trade			
20141013T192100	443.544	100		Auto trade			
20141013T192102	443.775	100		Auto trade			
20141013T192115	443.8461	200		Auto trade			
20141013T192116	443.88	100		Auto trade			
20141013T192118	443.88	200		Auto trade			
20141013T192118	443.93	100		Auto trade			
20141013T192118	443.88	300		Auto trade			
20141013T192123	443.906	750		Auto trade			
20141013T192128	444.085	100		Auto trade			
20141013T192131	444.2252	500		Auto trade			
20141013T192132	444.32	250		Auto trade			
20141013T192132	444.05	100		Auto trade			
20141013T192205	444.38	100		Auto trade			
20141013T192213	444.54	100		Auto trade			
20141013T192214	444.53	100		Auto trade			
20141013T192214	444.57	200		Auto trade			
20141013T192214	444.8	176		Auto trade			
20141013T192225	444.8575	200		Auto trade			
20141013T192232	444.6199	100		Auto trade			
20141013T192238	444.37	200		Auto trade			
20141013T192255	444.68	125		Auto trade			
20141013T192303	444.85	100		Auto trade			
20141013T192310	444.85	100		Auto trade			
20141013T192310	444.88	100		Auto trade			
20141013T192318	444.68	100		Auto trade			
20141013T192318	444.69	100		Auto trade			
20141013T192334	444.45	100		Auto trade			
20141013T192334	444.46	100		Auto trade			
20141013T192337	444.47	100		Auto trade			
20141013T192337	444.46	100		Auto trade			
20141013T192337	444.47	100		Auto trade			
20141013T192338	444.47	100		Auto trade			
20141013T192343	444.63	100		Auto trade			
20141013T192405	444.46	100		Auto trade			
20141013T192408	444.19	100		Auto trade			
20141013T192408	444.32	100		Auto trade			
20141013T192408	444.18	100		Auto trade			
20141013T192408	444.19	100		Auto trade			
20141013T192408	444.185	100		Auto trade			
20141013T192411	444.08	100		Auto trade			
20141013T192411	444.06	100		Auto trade			
20141013T192415	444.18	100		Auto trade			
20141013T192415	444.	100		Auto trade			
20141013T192505	444.	100		Auto trade			
20141013T192510	444.39	100		Auto trade			
20141013T192518	444.54	100		Auto trade			
20141013T192538	444.162	100		Auto trade			
20141013T192547	444.6676	100		Auto trade			
20141013T192610	444.74	100		Auto trade			
20141013T192610	444.75	100		Auto trade			
20141013T192625	444.66	100		Auto trade			
20141013T192650	444.45	100		Auto trade			
20141013T192650	444.43	100		Auto trade			
20141013T192650	444.4	100		Auto trade			
20141013T192650	444.35	100		Auto trade			
20141013T192650	444.33	100		Auto trade			
20141013T192650	444.21	100		Auto trade			
20141013T192650	444.45	100		Auto trade			
20141013T192704	444.55	100		Auto trade			
20141013T192714	444.37	100		Auto trade			
20141013T192726	444.47	100		Auto trade			
20141013T192733	444.509	200		Auto trade			
20141013T192739	444.47	100		Auto trade			
20141013T192745	444.41	100		Auto trade			
20141013T192805	444.	250		Auto trade			
20141013T192805	443.96	100		Auto trade			
20141013T192805	443.95	100		Auto trade			
20141013T192808	443.93	100		Auto trade			
20141013T192808	443.8	100		Auto trade			
20141013T192809	443.74	250		Auto trade			
20141013T192814	443.88	100		Auto trade			
20141013T192816	443.83	100		Auto trade			
20141013T192824	444.09	100		Auto trade			
20141013T192832	443.972	1000		Auto trade			
20141013T192837	444.08	100		Auto trade			
20141013T192838	444.14	100		Auto trade			
20141013T192838	444.16	100		Auto trade			
20141013T192908	444.62	100		Auto trade			
20141013T192908	444.63	100		Auto trade			
20141013T192908	444.84	100		Auto trade			
20141013T192908	444.58	100		Auto trade			
20141013T192908	444.95	200		Auto trade			
20141013T192908	444.59	100		Auto trade			
20141013T192908	444.76	100		Auto trade			
20141013T192908	444.93	100		Auto trade			
20141013T192908	444.83	100		Auto trade			
20141013T192908	444.945	100		Auto trade			
20141013T192908	444.68	200		Auto trade			
20141013T192908	444.795	100		Auto trade			
20141013T192915	445.31	100		Auto trade			
20141013T192915	445.37	100		Auto trade			
20141013T192915	445.44	100		Auto trade			
20141013T192915	445.45	100		Auto trade			
20141013T192915	445.52	100		Auto trade			
20141013T192916	445.5499	200		Auto trade			
20141013T192918	445.03	100		Auto trade			
20141013T192948	445.19	100		Auto trade			
20141013T192954	445.3109	500		Auto trade			
20141013T192955	445.36	100		Auto trade			
20141013T192955	445.4	100		Auto trade			
20141013T192955	445.5	100		Auto trade			
20141013T193004	445.47	100		Auto trade			
20141013T193009	445.47	100		Auto trade			
20141013T193009	445.48	100		Auto trade			
20141013T193105	445.32	100		Auto trade			
20141013T193113	445.09	100		Auto trade			
20141013T193113	445.1	100		Auto trade			
20141013T193113	445.135	162		Auto trade			
20141013T193113	445.09	100		Auto trade			
20141013T193113	445.1	100		Auto trade			
20141013T193113	445.135	100		Auto trade			
20141013T193113	445.07	100		Auto trade			
20141013T193113	445.1	100		Auto trade			
20141013T193113	445.13	100		Auto trade			
20141013T193113	445.085	100		Auto trade			
20141013T193113	445.03	100		Auto trade			
20141013T193114	445.045	100		Auto trade			
20141013T193114	445.13	100		Auto trade			
20141013T193124	445.13	100		Auto trade			
20141013T193146	444.78	100		Auto trade			
20141013T193202	445.29	100		Auto trade			
20141013T193202	445.31	100		Auto trade			
20141013T193202	445.35	100		Auto trade			
20141013T193212	444.92	100		Auto trade			
20141013T193222	445.33	100		Auto trade			
20141013T193222	445.34	100		Auto trade			
20141013T193222	445.38	100		Auto trade			
20141013T193241	445.26	100		Auto trade			
20141013T193250	445.26	100		Auto trade			
20141013T193250	445.18	100		Auto trade			
20141013T193258	445.24	100		Auto trade			
20141013T193341	445.1501	500		Auto trade			
20141013T193354	445.5	100		Auto trade			
20141013T193421	445.77	145		Auto trade			
20141013T193421	445.8	100		Auto trade			
20141013T193421	445.84	100		Auto trade			
20141013T193433	445.84	100		Auto trade			
20141013T193433	445.2601	105		Auto trade			
20141013T193433	445.35	100		Auto trade			
20141013T193543	446.2	100		Auto trade			
20141013T193550	446.05	188		Auto trade			
20141013T193606	445.79	100		Auto trade			
20141013T193620	445.67	250		Auto trade			
20141013T193626	446.15	100		Auto trade			
20141013T193626	446.19	100		Auto trade			
20141013T193626	446.18	100		Auto trade			
20141013T193626	446.15	100		Auto trade			
20141013T193626	446.18	100		Auto trade			
20141013T193629	446.18	100		Auto trade			
20141013T193704	446.17	100		Auto trade			
20141013T193705	446.2	100		Auto trade			
20141013T193705	446.157	100		Auto trade			
20141013T193705	446.1795	100		Auto trade			
20141013T193706	446.2	100		Auto trade			
20141013T193710	446.2516	250		Auto trade			
20141013T193718	446.23	100		Auto trade			
20141013T193718	446.4	100		Auto trade			
20141013T193731	446.15	100		Auto trade			
20141013T193734	446.06	100		Auto trade			
20141013T193753	446.01	100		Auto trade			
20141013T193819	446.1	100		Auto trade			
20141013T193825	445.9601	200		Auto trade			
20141013T193827	446.17	100		Auto trade			
20141013T193827	446.2	200		Auto trade			
20141013T193828	446.0382	100		Auto trade			
20141013T193829	446.3	250		Auto trade			
20141013T193829	446.36	100		Auto trade			
20141013T193829	446.41	500		Auto trade			
20141013T193829	446.36	100		Auto trade			
20141013T193830	446.41	500		Auto trade			
20141013T193830	446.385	100		Auto trade			
20141013T193834	446.5	300		Auto trade			
20141013T193842	446.47	100		Auto trade			
20141013T193842	446.485	100		Auto trade			
20141013T193847	446.0505	100		Auto trade			
20141013T193848	446.34	100		Auto trade			
20141013T193848	446.39	200		Auto trade			
20141013T193914	446.37	100		Auto trade			
20141013T193914	446.36	100		Auto trade			
20141013T193914	446.38	100		Auto trade			
20141013T193915	446.3	100		Auto trade			
20141013T193915	446.48	100		Auto trade			
20141013T193915	446.36	100		Auto trade			
20141013T193915	446.35	100		Auto trade			
20141013T193959	446.36	100		Auto trade			
20141013T194026	446.09	100		Auto trade			
20141013T194026	446.04	100		Auto trade			
20141013T194026	446.03	100		Auto trade			
20141013T194026	446.04	100		Auto trade			
20141013T194028	445.85	100		Auto trade			
20141013T194028	445.84	100		Auto trade			
20141013T194028	445.85	100		Auto trade			
20141013T194028	445.95	100		Auto trade			
20141013T194028	445.81	100		Auto trade			
20141013T194028	445.84	100		Auto trade			
20141013T194028	445.86	100		Auto trade			
20141013T194028	445.83	100		Auto trade			
20141013T194028	445.835	100		Auto trade			
20141013T194031	445.71	100		Auto trade			
20141013T194031	445.7	100		Auto trade			
20141013T194031	445.66	250		Auto trade			
20141013T194036	445.58	100		Auto trade			
20141013T194036	445.56	196		Auto trade			
20141013T194037	445.56	702		Auto trade			
20141013T194038	445.33	100		Auto trade			
20141013T194051	445.37	100		Auto trade			
20141013T194054	445.16	100		Auto trade			
20141013T194058	445.46	100		Auto trade			
20141013T194058	445.51	100		Auto trade			
20141013T194058	445.5	100		Auto trade			
20141013T194058	445.52	100		Auto trade			
20141013T194117	445.61	100		Auto trade			
20141013T194117	445.6	260		Auto trade			
20141013T194132	445.52	100		Auto trade			
20141013T194151	445.35	100		Auto trade			
20141013T194205	445.54	100		Auto trade			
20141013T194210	445.425	100		Auto trade			
20141013T194210	445.62	100		Auto trade			
20141013T194212	445.52	100		Auto trade			
20141013T194216	445.53	100		Auto trade			
20141013T194217	445.75	100		Auto trade			
20141013T194249	445.9399	500		Auto trade			
20141013T194307	445.678	200		Auto trade			
20141013T194319	445.79	100		Auto trade			
20141013T194321	445.78	100		Auto trade			
20141013T194326	445.65	100		Auto trade			
20141013T194335	445.63	100		Auto trade			
20141013T194335	445.64	100		Auto trade			
20141013T194335	445.5	100		Auto trade			
20141013T194335	445.31	100		Auto trade			
20141013T194335	445.22	100		Auto trade			
20141013T194336	445.21	849		Auto trade			
20141013T194336	445.8366	100		Auto trade			
20141013T194336	445.01	100		Auto trade			
20141013T194336	445.	100		Auto trade			
20141013T194340	444.87	200		Auto trade			
20141013T194340	444.85	300		Auto trade			
20141013T194346	445.	100		Auto trade			
20141013T194406	445.08	100		Auto trade			
20141013T194414	445.28	100		Auto trade			
20141013T194414	445.54	100		Auto trade			
20141013T194455	444.682	100		Auto trade			
20141013T194457	444.67	100		Auto trade			
20141013T194502	444.57	100		Auto trade			
20141013T194503	444.522	100		Auto trade			
20141013T194503	444.4805	100		Auto trade			
20141013T194503	444.48	200		Auto trade			
20141013T194508	444.53	100		Auto trade			
20141013T194509	444.25	100		Auto trade			
20141013T194536	444.5	100		Auto trade			
20141013T194559	444.57	100		Auto trade			
20141013T194559	444.42	100		Auto trade			
20141013T194559	444.39	100		Auto trade			
20141013T194600	444.3548	100		Auto trade			
20141013T194625	444.49	200		Auto trade			
20141013T194625	444.48	100		Auto trade			
20141013T194625	444.49	140		Auto trade			
20141013T194625	444.51	100		Auto trade			
20141013T194625	444.49	100		Auto trade			
20141013T194629	444.5	148		Auto trade			
20141013T194659	444.49	100		Auto trade			
20141013T194659	444.5	100		Auto trade			
20141013T194702	444.44	100		Auto trade			
20141013T194717	444.46	100		Auto trade			
20141013T194719	444.6	100		Auto trade			
20141013T194754	444.635	100		Auto trade			
20141013T194800	444.77	100		Auto trade			
20141013T194800	444.99	550		Auto trade			
20141013T194819	444.63	100		Auto trade			
20141013T194832	444.57	100		Auto trade			
20141013T194832	444.33	100		Auto trade			
20141013T194832	444.36	100		Auto trade			
20141013T194832	444.5	100		Auto trade			
20141013T194835	444.29	100		Auto trade			
20141013T194837	444.21	100		Auto trade			
20141013T194837	444.33	100		Auto trade			
20141013T194845	444.34	100		Auto trade			
20141013T194856	444.17	200		Auto trade			
20141013T194857	444.22	100		Auto trade			
20141013T194857	444.23	100		Auto trade			
20141013T194902	444.52	100		Auto trade			
20141013T194902	444.33	100		Auto trade			
20141013T194904	444.31	100		Auto trade			
20141013T194905	444.32	100		Auto trade			
20141013T194905	444.31	100		Auto trade			
20141013T194905	444.32	100		Auto trade			
20141013T194905	444.33	100		Auto trade			
20141013T194905	444.32	100		Auto trade			
20141013T194906	444.33	100		Auto trade			
20141013T194907	444.32	100		Auto trade			
20141013T194914	444.12	600		Auto trade			
20141013T194914	444.06	100		Auto trade			
20141013T194915	444.	100		Auto trade			
20141013T194915	443.93	100		Auto trade			
20141013T194917	443.836	100		Auto trade			
20141013T194917	444.07	100		Auto trade			
20141013T194917	443.98	100		Auto trade			
20141013T194918	443.95	100		Auto trade			
20141013T194918	443.97	100		Auto trade			
20141013T194926	444.15	100		Auto trade			
20141013T194942	443.8	100		Auto trade			
20141013T194942	443.79	100		Auto trade			
20141013T194942	443.7	164		Auto trade			
20141013T194948	443.704	130		Auto trade			
20141013T195002	443.9445	100		Auto trade			
20141013T195019	443.99	100		Auto trade			
20141013T195019	444.03	200		Auto trade			
20141013T195019	444.1	100		Auto trade			
20141013T195019	444.15	200		Auto trade			
20141013T195019	444.063	100		Auto trade			
20141013T195019	444.109	200		Auto trade			
20141013T195019	444.14	100		Auto trade			
20141013T195019	444.109	100		Auto trade			
20141013T195019	443.904	1100		Auto trade			
20141013T195021	443.89	100		Auto trade			
20141013T195021	443.84	100		Auto trade			
20141013T195021	443.8	100		Auto trade			
20141013T195021	443.79	100		Auto trade			
20141013T195032	443.73	100		Auto trade			
20141013T195032	443.63	180		Auto trade			
20141013T195051	443.72	100		Auto trade			
20141013T195054	443.68	100		Auto trade			
20141013T195054	443.72	100		Auto trade			
20141013T195104	443.7	100		Auto trade			
20141013T195133	443.86	100		Auto trade			
20141013T195133	443.87	100		Auto trade			
20141013T195134	443.99	100		Auto trade			
20141013T195137	443.97	100		Auto trade			
20141013T195137	443.92	100		Auto trade			
20141013T195139	443.91	100		Auto trade			
20141013T195220	443.9412	100		Auto trade			
20141013T195234	444.16	100		Auto trade			
20141013T195309	444.222	500		Auto trade			
20141013T195335	443.93	100		Auto trade			
20141013T195352	444.1035	100		Auto trade			
20141013T195353	444.14	100		Auto trade			
20141013T195411	444.25	100		Auto trade			
20141013T195411	444.33	100		Auto trade			
20141013T195411	444.25	100		Auto trade			
20141013T195414	444.33	191		Auto trade			
20141013T195419	444.46	325		Auto trade			
20141013T195419	444.51	100		Auto trade			
20141013T195433	444.39	100		Auto trade			
20141013T195451	444.27	100		Auto trade			
20141013T195451	444.28	100		Auto trade			
20141013T195451	444.27	100		Auto trade			
20141013T195451	444.32	100		Auto trade			
20141013T195451	444.27	200		Auto trade			
20141013T195500	444.28	100		Auto trade			
20141013T195500	444.33	100		Auto trade			
20141013T195500	444.28	100		Auto trade			
20141013T195502	444.1	100		Auto trade			
20141013T195502	444.01	100		Auto trade			
20141013T195505	444.02	100		Auto trade			
20141013T195523	444.03	100		Auto trade			
20141013T195523	444.04	100		Auto trade			
20141013T195533	444.13	100		Auto trade			
20141013T195634	444.01	100		Auto trade			
20141013T195637	444.	100		Auto trade			
20141013T195637	443.88	100		Auto trade			
20141013T195639	443.85	100		Auto trade			
20141013T195641	443.85	200		Auto trade			
20141013T195641	443.86	100		Auto trade			
20141013T195641	443.89	100		Auto trade			
20141013T195657	444.	100		Auto trade			
20141013T195703	444.1066	500		Auto trade			
20141013T195717	444.11	100		Auto trade			
20141013T195721	443.77	100		Auto trade			
20141013T195724	443.77	100		Auto trade			
20141013T195724	443.76	191		Auto trade			
20141013T195724	443.88	100		Auto trade			
20141013T195724	443.885	100		Auto trade			
20141013T195726	443.75	146		Auto trade			
20141013T195731	443.8	100		Auto trade			
20141013T195738	443.57	100		Auto trade			
20141013T195738	443.56	200		Auto trade			
20141013T195738	443.53	100		Auto trade			
20141013T195738	443.7175	100		Auto trade			
20141013T195738	443.665	100		Auto trade			
20141013T195738	443.5	300		Auto trade			
20141013T195738	443.48	141		Auto trade			
20141013T195740	443.65	100		Auto trade			
20141013T195740	443.6499	200		Auto trade			
20141013T195740	443.47	237		Auto trade			
20141013T195740	443.41	100		Auto trade			
20141013T195740	443.34	100		Auto trade			
20141013T195742	443.3101	200		Auto trade			
20141013T195742	443.376	300		Auto trade			
20141013T195743	443.64	100		Auto trade			
20141013T195744	443.35	100		Auto trade			
20141013T195744	443.3405	100		Auto trade			
20141013T195744	443.3568	100		Auto trade			
20141013T195744	443.33	100		Auto trade			
20141013T195744	443.345	100		Auto trade			
20141013T195745	443.33	100		Auto trade			
20141013T195745	443.64	100		Auto trade			
20141013T195745	443.32	100		Auto trade			
20141013T195745	443.31	100		Auto trade			
20141013T195745	443.3	100		Auto trade			
20141013T195746	443.47	100		Auto trade			
20141013T195748	443.47	100		Auto trade			
20141013T195748	443.49	100		Auto trade			
20141013T195748	443.5	100		Auto trade			
20141013T195748	443.51	100		Auto trade			
20141013T195748	443.5	100		Auto trade			
20141013T195754	443.36	100		Auto trade			
20141013T195754	443.31	100		Auto trade			
20141013T195754	443.39	100		Auto trade			
20141013T195754	443.38	100		Auto trade			
20141013T195754	443.36	100		Auto trade			
20141013T195754	443.33	100		Auto trade			
20141013T195754	443.36	100		Auto trade			
20141013T195754	443.33	100		Auto trade			
20141013T195754	443.39	100		Auto trade			
20141013T195754	443.36	100		Auto trade			
20141013T195754	443.32	100		Auto trade			
20141013T195754	443.37	100		Auto trade			
20141013T195754	443.33	100		Auto trade			
20141013T195754	443.31	100		Auto trade			
20141013T195754	443.34	100		Auto trade			
20141013T195754	443.31	100		Auto trade			
20141013T195755	443.31	100		Auto trade			
20141013T195756	443.2886	100		Auto trade			
20141013T195807	443.4	100		Auto trade			
20141013T195829	443.8399	200		Auto trade			
20141013T195833	443.5	100		Auto trade			
20141013T195833	443.33	100		Auto trade			
20141013T195835	443.2	1000		Auto trade			
20141013T195839	443.2	100		Auto trade			
20141013T195845	443.31	100		Auto trade			
20141013T195846	443.1	100		Auto trade			
20141013T195848	443.1743	200		Auto trade			
20141013T195939	443.26	100		Auto trade			
20141013T200024	443.36	100		Auto trade			
20141013T200035	443.3	266		Auto trade			
20141013T200043	443.51	100		Auto trade			
20141013T200043	443.52	100		Auto trade			
20141013T200043	443.49	100		Auto trade			
20141013T200043	443.5	100		Auto trade			
20141013T200044	443.51	100		Auto trade			
20141013T200049	443.73	100		Auto trade			
20141013T200214	443.35	100		Auto trade			
20141013T200214	443.31	100		Auto trade			
20141013T200214	443.35	100		Auto trade			
20141013T200214	443.31	100		Auto trade			
20141013T200214	443.38	100		Auto trade			
20141013T200214	443.25	100		Auto trade			
20141013T200217	443.59	100		Auto trade			
20141013T200225	443.25	100		Auto trade			
20141013T200225	443.19	100		Auto trade			
20141013T200225	443.25	100		Auto trade			
20141013T200226	443.25	100		Auto trade			
20141013T200226	443.17	148		Auto trade			
20141013T200229	443.1	100		Auto trade			
20141013T200229	443.	100		Auto trade			
20141013T200229	442.99	100		Auto trade			
20141013T200229	442.97	100		Auto trade			
20141013T200229	443.01	100		Auto trade			
20141013T200230	443.1	100		Auto trade			
20141013T200244	443.19	100		Auto trade			
20141013T200255	443.06	100		Auto trade			
20141013T200300	442.794	210		Auto trade			
20141013T200305	442.998	500		Auto trade			
20141013T200310	443.09	100		Auto trade			
20141013T200310	443.11	100		Auto trade			
20141013T200311	443.08	100		Auto trade			
20141013T200311	442.96	100		Auto trade			
20141013T200311	442.995	100		Auto trade			
20141013T200311	442.96	100		Auto trade			
20141013T200312	443.13	100		Auto trade			
20141013T200337	443.236	100		Auto trade			
20141013T200427	443.1325	400		Auto trade			
20141013T200427	443.08	100		Auto trade			
20141013T200436	442.91	100		Auto trade			
20141013T200436	442.89	100		Auto trade			
20141013T200438	442.91	500		Auto trade			
20141013T200444	442.834	100		Auto trade			
20141013T200447	443.07	100		Auto trade			
20141013T200447	443.04	100		Auto trade			
20141013T200447	443.22	100		Auto trade			
20141013T200449	443.33	100		Auto trade			
20141013T200450	443.5	100		Auto trade			
20141013T200501	443.6	100		Auto trade			
20141013T200511	443.73	100		Auto trade			
20141013T200516	443.48	100		Auto trade			
20141013T200520	443.47	100		Auto trade			
20141013T200525	443.74	200		Auto trade			
20141013T200525	443.77	238		Auto trade			
20141013T200525	443.98	100		Auto trade			
20141013T200525	444.04	300		Auto trade			
20141013T200555	444.5	100		Auto trade			
20141013T200555	444.49	100		Auto trade			
20141013T200555	444.5	160		Auto trade			
20141013T200603	444.73	100		Auto trade			
20141013T200649	444.77	237		Auto trade			
20141013T200649	444.755	100		Auto trade			
20141013T200649	444.76	100		Auto trade			
20141013T200655	444.85	300		Auto trade			
20141013T200656	444.66	100		Auto trade			
20141013T200656	444.735	100		Auto trade			
20141013T200701	444.965	100		Auto trade			
20141013T200701	445.	100		Auto trade			
20141013T200701	445.14	100		Auto trade			
20141013T200703	445.046	100		Auto trade			
20141013T200714	444.8638	300		Auto trade			
20141013T200725	444.81	100		Auto trade			
20141013T200726	445.01	100		Auto trade			
20141013T200733	445.05	100		Auto trade			
20141013T200742	445.51	300		Auto trade			
20141013T200743	445.504	100		Auto trade			
20141013T200743	445.498	100		Auto trade			
20141013T200811	445.4	100		Auto trade			
20141013T200816	445.47	100		Auto trade			
20141013T200816	445.48	100		Auto trade			
20141013T200816	445.5	250		Auto trade			
20141013T200817	445.69	100		Auto trade			
20141013T200818	445.442	100		Auto trade			
20141013T200826	445.58	100		Auto trade			
20141013T200826	445.79	100		Auto trade			
20141013T200826	445.75	100		Auto trade			
20141013T200833	445.52	100		Auto trade			
20141013T200833	445.51	100		Auto trade			
20141013T200841	445.5	200		Auto trade			
20141013T200847	445.51	100		Auto trade			
20141013T200900	445.75	100		Auto trade			
20141013T200900	445.77	165		Auto trade			
20141013T200901	445.79	100		Auto trade			
20141013T200903	445.79	400		Auto trade			
20141013T200908	445.84	100		Auto trade			
20141013T200913	445.95	100		Auto trade			
20141013T200913	445.945	100		Auto trade			
20141013T200913	445.95	100		Auto trade			
20141013T200915	445.95	200		Auto trade			
20141013T200937	445.61	100		Auto trade			
20141013T200937	445.6	100		Auto trade			
20141013T200937	445.55	100		Auto trade			
20141013T200941	445.35	100		Auto trade			
20141013T200944	445.8	100		Auto trade			
20141013T200945	445.8	200		Auto trade			
20141013T200945	445.78	100		Auto trade			
20141013T200955	445.54	100		Auto trade			
20141013T201003	445.94	300		Auto trade			
20141013T201101	445.94	300		Auto trade			
20141013T201130	445.65	100		Auto trade			
20141013T201130	445.55	100		Auto trade			
20141013T201130	445.6	100		Auto trade			
20141013T201130	445.57	100		Auto trade			
20141013T201130	445.54	100		Auto trade			
20141013T201130	445.55	100		Auto trade			
20141013T201130	445.54	100		Auto trade			
20141013T201130	445.56	100		Auto trade			
20141013T201130	445.54	100		Auto trade			
20141013T201131	445.55	100		Auto trade			
20141013T201131	445.54	100		Auto trade			
20141013T201131	445.53	100		Auto trade			
20141013T201131	445.5	100		Auto trade			
20141013T201135	445.49	100		Auto trade			
20141013T201135	445.41	100		Auto trade			
20141013T201138	445.3828	100		Auto trade			
20141013T201142	445.27	100		Auto trade			
20141013T201154	445.26	100		Auto trade			
20141013T201154	445.11	100		Auto trade			
20141013T201156	445.39	100		Auto trade			
20141013T201221	445.12	100		Auto trade			
20141013T201307	444.8	100		Auto trade			
20141013T201307	444.79	100		Auto trade			
20141013T201335	444.65	100		Auto trade			
20141013T201336	444.54	100		Auto trade			
20141013T201341	444.542	100		Auto trade			
20141013T201343	444.8881	100		Auto trade			
20141013T201410	444.68	100		Auto trade			
20141013T201512	444.67	100		Auto trade			
20141013T201512	444.66	154		Auto trade			
20141013T201534	444.92	100		Auto trade			
20141013T201618	444.995	100		Auto trade			
20141013T201629	444.68	100		Auto trade			
20141013T201630	444.67	100		Auto trade			
20141013T201632	444.67	500		Auto trade			
20141013T201645	444.838	1000		Auto trade			
20141013T201649	444.92	100		Auto trade			
20141013T201703	445.04	100		Auto trade			
20141013T201707	444.8	100		Auto trade			
20141013T201707	444.81	100		Auto trade			
20141013T201708	444.81	200		Auto trade			
20141013T201712	444.69	200		Auto trade			
20141013T201712	444.67	100		Auto trade			
20141013T201713	444.7866	100		Auto trade			
20141013T201718	444.6708	100		Auto trade			
20141013T201724	444.71	100		Auto trade			
20141013T201730	444.7	100		Auto trade			
20141013T201738	444.4	100		Auto trade			
20141013T201738	444.39	100		Auto trade			
20141013T201738	444.33	100		Auto trade			
20141013T201833	444.25	100		Auto trade			
20141013T201833	444.26	100		Auto trade			
20141013T201833	444.28	100		Auto trade			
20141013T201833	444.27	100		Auto trade			
20141013T201833	444.29	100		Auto trade			
20141013T201833	444.3	200		Auto trade			
20141013T201833	444.28	300		Auto trade			
20141013T201858	444.3	100		Auto trade			
20141013T201907	444.1242	100		Auto trade			
20141013T201907	444.11	100		Auto trade			
20141013T201907	444.12	100		Auto trade			
20141013T201910	444.	200		Auto trade			
20141013T201911	443.95	100		Auto trade			
20141013T201919	443.66	100		Auto trade			
20141013T201920	443.76	100		Auto trade			
20141013T201928	443.99	100		Auto trade			
20141013T201928	444.1	100		Auto trade			
20141013T201928	443.99	100		Auto trade			
20141013T201928	444.11	100		Auto trade			
20141013T201928	443.92	100		Auto trade			
20141013T201928	443.99	100		Auto trade			
20141013T201932	444.51	100		Auto trade			
20141013T201943	444.18	100		Auto trade			
20141013T201943	444.17	100		Auto trade			
20141013T202027	444.13	100		Auto trade			
20141013T202038	444.094	176		Auto trade			
20141013T202048	444.33	100		Auto trade			
20141013T202048	444.34	100		Auto trade			
20141013T202106	444.73	100		Auto trade			
20141013T202112	444.76	100		Auto trade			
20141013T202112	444.77	100		Auto trade			
20141013T202112	444.7799	205		Auto trade			
20141013T202112	444.84	265		Auto trade			
20141013T202112	444.95	265		Auto trade			
20141013T202120	444.87	300		Auto trade			
20141013T202120	444.95	150		Auto trade			
20141013T202126	445.24	100		Auto trade			
20141013T202126	445.25	100		Auto trade			
20141013T202136	444.95	100		Auto trade			
